id,SalePrice
1625,159417.60666666666
1626,155693.5
1627,186880.8
1628,274351.95666666667
1629,176088.12222222218
1630,272134.86333333334
1631,252666.69666666666
1632,227916.68666666668
1633,184673.5944444444
1634,186773.95
1635,190986.5
1636,178365.76666666666
1637,163409.09
1638,208918.55333333334
1639,171964.33333333334
1640,230679.93333333332
1641,176172.5
1642,273923.75333333336
1643,243196.92333333334
1644,259426.81666666668
1645,149091.53333333333
1646,176002.0
1647,189162.37
1648,130049.41666666667
1649,158026.01666666666
1650,114057.25
1651,112410.83333333333
1652,104172.44444444445
1653,104634.33333333333
1654,143920.24666666667
1655,184755.76666666663
1656,147550.45666666667
1657,145213.70333333334
1658,152885.89
1659,178027.94444444447
1660,148431.5
1661,365344.5366666667
1662,411332.30666666664
1663,349583.79
1664,401517.15
1665,340617.50333333336
1666,302029.71
1667,333211.4866666667
1668,355638.38
1669,334745.4533333333
1670,322273.4633333333
1671,219149.45
1672,362009.11333333334
1673,281139.74666666664
1674,246644.83
1675,188596.74666666667
1676,189291.92
1677,200440.9888888889
1678,407984.28
1679,300281.69333333336
1680,379308.81666666665
1681,326611.25333333336
1682,309230.81
1683,191719.3
1684,178860.36
1685,178345.70666666667
1686,181221.47777777782
1687,185219.85
1688,219206.19
1689,200734.97666666665
1690,195319.68333333332
1691,213236.67333333334
1692,276464.19666666666
1693,193341.05222222224
1694,186351.0
1695,173530.20555555559
1696,219982.88333333333
1697,174501.74777777778
1698,311513.5333333333
1699,319207.0466666667
1700,281188.5
1701,290645.93666666665
1702,242764.30333333334
1703,238485.24666666667
1704,255299.93666666668
1705,285917.6533333333
1706,361133.3233333333
1707,230064.58
1708,213370.69
1709,322469.4666666667
1710,249454.09333333332
1711,282780.8233333333
1712,256828.05666666667
1713,248777.78888888887
1714,209959.24111111113
1715,217849.93
1716,184701.81
1717,184658.80555555553
1718,172695.97666666665
1719,220227.85333333333
1720,264845.86666666664
1721,174065.43666666668
1722,115096.39666666667
1723,150559.42333333334
1724,196185.67333333334
1725,231544.25333333333
1726,186516.77333333335
1727,174221.42666666667
1728,213253.76111111112
1729,172427.88333333333
1730,158711.76666666666
1731,121291.63
1732,134423.01666666666
1733,132405.88
1734,130190.76666666666
1735,156204.83
1736,135402.64
1737,290124.4066666667
1738,265290.76
1739,184349.39444444448
1740,178074.78
1741,187010.64666666667
1742,165153.63333333333
1743,162166.96333333335
1744,334783.62666666665
1745,245590.20333333334
1746,229170.44666666666
1747,228383.39
1748,187506.76666666666
1749,146191.25
1750,156238.33333333334
1751,238784.26666666666
1752,132700.97333333333
1753,127891.46333333333
1754,181302.01666666666
1755,161240.77555555556
1756,119537.80333333333
1757,133734.66666666666
1758,122844.0
1759,138845.15
1760,146636.29
1761,137126.88333333333
1762,149620.65666666668
1763,172393.61
1764,132325.55333333334
1765,150898.32333333333
1766,160657.16666666666
1767,170533.87333333332
1768,144289.83333333334
1769,185723.55333333334
1770,170966.26666666666
1771,127329.76
1772,129063.69
1773,131697.70666666667
1774,129764.10333333333
1775,161263.73333333334
1776,131976.73333333334
1777,135568.53333333333
1778,138242.83333333334
1779,125198.29333333333
1780,209318.84333333332
1781,131175.83333333334
1782,112611.16666666667
1783,136887.24333333335
1784,109081.01
1785,117808.54333333333
1786,127661.76666666666
1787,164794.32
1788,71952.16666666667
1789,99080.0
1790,105422.26666666666
1791,138192.0
1792,152454.33333333334
1793,168034.06333333332
1794,151355.77333333335
1795,149075.16666666666
1796,166849.44
1797,118835.39
1798,133216.16666666666
1799,132861.21666666667
1800,146217.77666666667
1801,113972.16666666667
1802,124861.0
1803,156504.0
1804,149132.52
1805,154230.0
1806,127411.76
1807,115589.68
1808,118334.16333333333
1809,123114.19
1810,132627.41333333333
1811,92590.16666666667
1812,101721.0
1813,126743.21333333333
1814,112701.0
1815,75374.91666666667
1816,120661.11666666667
1817,105176.08333333333
1818,126848.53222222225
1819,130092.4111111111
1820,95592.91666666667
1821,130054.42777777776
1822,134559.57666666666
1823,71564.33333333333
1824,142366.83333333334
1825,131268.86
1826,132742.89444444445
1827,117651.56
1828,110443.62
1829,105801.95666666667
1830,126919.10222222221
1831,153138.33333333334
1832,109747.83333333333
1833,131492.44
1834,139632.28666666665
1835,176601.02555555553
1836,124763.84666666666
1837,104669.83333333333
1838,126170.3988888889
1839,111659.25
1840,160046.21666666667
1841,153538.65
1842,106912.01333333334
1843,128100.79333333333
1844,157184.33333333334
1845,138406.59333333332
1846,160834.94333333333
1847,162846.99666666667
1848,63112.333333333336
1849,116971.33333333333
1850,128438.12
1851,164114.60333333333
1852,138401.66666666666
1853,145584.86333333334
1854,190127.1133333333
1855,184814.45333333334
1856,225350.41
1857,155928.47666666665
1858,140363.80666666667
1859,124563.79
1860,153353.93333333332
1861,124570.55
1862,201882.61
1863,201393.11
1864,201393.11
1865,418437.6766666667
1866,369460.43
1867,242449.8
1868,290434.43
1869,202492.4708465608
1870,248621.55333333334
1871,305709.81
1872,181574.16666666666
1873,282155.72
1874,148870.54
1875,209042.42
1876,187944.69666666666
1877,218689.37
1878,212896.83777777778
1879,135305.55
1880,135259.56
1881,212509.4146560846
1882,272941.13
1883,185244.76333333334
1884,191322.07666666666
1885,274988.3233333333
1886,313431.7366666667
1887,214394.82809523804
1888,253525.15333333332
1889,180896.32666666666
1890,131769.83333333334
1891,138066.54365079367
1892,109911.62333333334
1893,131669.63
1894,122591.91666666667
1895,146922.88
1896,129967.16666666667
1897,138589.30333333334
1898,148464.75666666665
1899,163303.28333333333
1900,205393.66333333333
1901,161589.83333333334
1902,131430.23333333334
1903,175353.33333333334
1904,142864.9
1905,197177.06666666668
1906,116614.15666666666
1907,173950.05666666667
1908,126812.65666666666
1909,136164.78777777776
1910,132580.32142857142
1911,192328.0
1912,291449.17333333334
1913,107770.15666666666
1914,93176.5
1915,369109.74
1916,84468.16666666667
1917,283748.24333333335
1918,156779.16666666666
1919,160783.0
1920,131804.47333333333
1921,367831.2
1922,362058.7033333333
1923,203705.37333333332
1924,193954.86666666667
1925,206697.13333333333
1926,375610.19333333336
1927,140202.35
1928,137510.71
1929,129298.86666666667
1930,165807.53333333333
1931,139452.17333333334
1932,144646.58
1933,184664.0
1934,185854.60666666666
1935,184716.11666666667
1936,188262.56333333332
1937,183337.85
1938,143771.78
1939,272140.19333333336
1940,204063.68666666668
1941,176765.89666666667
1942,185510.46666666667
1943,227525.29666666666
1944,335834.43333333335
1945,391973.61333333334
1946,169749.23333333334
1947,382466.85333333333
1948,164140.29666666666
1949,262974.2233333333
1950,209981.04888888888
1951,227776.15222222218
1952,226140.27666666667
1953,187064.0
1954,196105.88333333333
1955,138124.04333333333
1956,219634.96666666667
1957,158491.0
1958,241266.97666666665
1959,140411.97
1960,119736.5
1961,129543.32
1962,97118.05555555556
1963,108087.61111111112
1964,119183.74
1965,152187.07666666666
1966,179622.65555555554
1967,333612.05333333334
1968,337671.18666666665
1969,364454.3
1970,414299.18333333335
1971,407636.0133333333
1972,382041.75333333336
1973,308134.13666666666
1974,324200.95
1975,475314.4066666667
1976,257962.16333333333
1977,299498.8466666667
1978,317775.55
1979,369767.2033333333
1980,200118.16444444444
1981,388551.29333333333
1982,236893.58333333334
1983,236791.49333333335
1984,174086.6
1985,209513.11666666667
1986,183229.36666666667
1987,193120.61
1988,176241.70333333334
1989,216478.64
1990,219206.19
1991,206812.89444444445
1992,208117.77047619046
1993,173477.87
1994,206354.48333333334
1995,198078.43333333332
1996,257023.26333333334
1997,413716.81333333335
1998,309887.82666666666
1999,264759.77
2000,282108.16
2001,258642.0485185185
2002,221847.91333333333
2003,273487.74
2004,271196.5333333333
2005,279213.6066666667
2006,248260.09666666668
2007,246722.67333333334
2008,204102.29333333333
2009,191779.22666666665
2010,194764.56095238094
2011,173851.50666666665
2012,193671.07666666666
2013,195575.09666666668
2014,193610.82
2015,221029.95095238092
2016,190062.00333333333
2017,222278.77666666667
2018,136008.94666666666
2019,153102.16666666666
2020,116705.39666666667
2021,137199.85
2022,162237.16666666666
2023,140571.24666666667
2024,194844.48666666666
2025,418159.18666666665
2026,190679.58666666664
2027,172668.86333333334
2028,146199.52444444443
2029,152956.5
2030,313617.66
2031,327679.43333333335
2032,328828.80333333334
2033,316633.94
2034,159161.0288888889
2035,211154.73
2036,210665.14333333334
2037,213854.99666666667
2038,369559.11333333334
2039,277682.59
2040,362903.07666666666
2041,313112.63
2042,199534.96333333335
2043,171871.94333333333
2044,168166.75
2045,219611.57
2046,131570.23333333334
2047,147342.50333333333
2048,136169.04666666666
2049,128092.63
2050,203474.61666666667
2051,116736.43333333333
2052,134809.32333333333
2053,134912.5
2054,111065.37333333334
2055,140890.16666666666
2056,143561.69333333333
2057,139944.83333333334
2058,173239.54333333333
2059,151069.83333333334
2060,141456.66666666666
2061,159952.83333333334
2062,133826.61
2063,134085.16666666666
2064,137676.15
2065,106534.22
2066,162744.8
2067,116005.27333333333
2068,126586.58
2069,94472.25
2070,118087.74
2071,108653.43333333333
2072,111222.96
2073,133813.66333333333
2074,197434.01
2075,152219.0
2076,129787.29
2077,135952.31
2078,130411.80666666667
2079,130507.49666666667
2080,135034.66333333333
2081,134088.33333333334
2082,112551.18333333333
2083,137857.86
2084,129593.18333333333
2085,132370.45
2086,124337.53666666667
2087,124455.68333333333
2088,101489.29
2089,118604.70333333334
2090,121282.46333333333
2091,103215.04
2092,115173.33333333333
2093,97862.66666666667
2094,188841.19333333333
2095,124445.84555555557
2096,102517.84666666666
2097,113546.17333333334
2098,117398.45
2099,86591.41666666667
2100,85487.66666666667
2101,109912.48333333334
2102,160435.59666666668
2103,121689.34333333334
2104,119473.51333333334
2105,127268.15666666666
2106,85987.16666666667
2107,167318.1
2108,120405.01333333334
2109,114124.91666666667
2110,116166.78666666667
2111,191488.2
2112,136113.3
2113,133121.66666666666
2114,140140.56333333332
2115,130813.81666666667
2116,118532.14
2117,130991.51333333334
2118,129581.66777777778
2119,125810.34666666666
2120,124109.58333333333
2121,108389.11333333333
2122,119357.08333333333
2123,106637.89333333333
2124,159710.16333333333
2125,134009.84
2126,144797.49
2127,137120.37222222224
2128,130123.96555555555
2129,122261.12333333334
2130,121670.16333333333
2131,125777.12333333334
2132,116369.42
2133,120797.17333333334
2134,128497.97
2135,119150.68333333333
2136,87253.75
2137,104009.97
2138,137093.30666666667
2139,154431.66666666666
2140,138487.29666666666
2141,165105.56
2142,135977.72
2143,139992.23666666666
2144,132024.14333333334
2145,137087.54666666666
2146,168018.91666666666
2147,146749.86333333334
2148,134143.32
2149,142917.78
2150,193480.02666666667
2151,207196.48333333334
2152,140783.81666666668
2153,140069.50666666665
2154,103062.08
2155,153463.14666666667
2156,206904.51
2157,208435.08333333337
2158,228689.37
2159,189295.35
2160,214623.22333333333
2161,245013.14
2162,368012.4633333333
2163,382677.93
2164,258798.16
2165,179419.84
2166,147011.63
2167,210871.6377777778
2168,216347.98666666666
2169,215986.51888888888
2170,212897.4088888889
2171,143137.16666666666
2172,131949.09333333332
2173,148315.21333333335
2174,196299.33333333334
2175,333443.81
2176,320706.44
2177,206992.77333333335
2178,232753.92333333334
2179,143391.25793650793
2180,143436.54507936508
2181,205983.01608465606
2182,208244.24793650795
2183,204322.48894179892
2184,124999.58333333333
2185,155033.96666666667
2186,140306.66111111108
2187,160242.0
2188,177008.76666666666
2189,147043.43
2190,91087.16666666667
2191,92370.29
2192,106107.16666666667
2193,107900.56
2194,113933.88
2195,125509.83333333333
2196,116689.29
2197,119704.66666666667
2198,189933.48666666666
2199,147668.94666666666
2200,170615.84666666668
2201,153355.0
2202,256170.08666666667
2203,194781.3
2204,145051.69
2205,131655.93666666668
2206,190019.44
2207,281602.91
2208,226287.6555555555
2209,149670.55333333334
2210,138705.67253968253
2211,124285.05333333333
2212,127873.83
2213,106211.47666666667
2214,136817.41
2215,120360.29
2216,135547.08333333334
2217,70712.96333333333
2218,98610.70666666667
2219,93789.66666666667
2220,96783.53
2221,369109.74
2222,256993.8977777778
2223,219749.50222222222
2224,202105.77333333335
2225,144013.44333333333
2226,133614.75
2227,193889.21
2228,294970.7133333333
2229,262018.55
2230,155032.19666666666
2231,244808.19666666666
2232,166066.5
2233,183155.65
2234,278322.2966666667
2235,200759.3
2236,258590.85333333333
2237,270923.68
2238,197248.48666666666
2239,102905.64
2240,161282.83333333334
2241,126322.25
2242,131641.70666666667
2243,137947.12333333332
2244,98494.33333333333
2245,113781.9
2246,157097.83333333334
2247,125467.8588888889
2248,133656.85
2249,140228.25
2250,135000.18333333332
2251,110180.48666666666
2252,146826.5
2253,173407.99666666667
2254,176188.0
2255,181702.43666666668
2256,204042.3288888889
2257,177767.3
2258,196070.38666666666
2259,176980.1
2260,163020.43333333332
2261,244779.9
2262,241206.87
2263,328026.28
2264,412018.6666666667
2265,141180.54333333333
2266,366617.99333333335
2267,300833.39
2268,404782.5133333333
2269,166612.0
2270,222528.71666666667
2271,207962.94666666666
2272,226360.37666666668
2273,184265.66666666666
2274,175592.83333333334
2275,198825.83333333334
2276,193178.53333333333
2277,185408.66666666666
2278,131967.01
2279,138552.79666666666
2280,111482.75
2281,180041.1684126984
2282,186347.46174603174
2283,100751.94444444445
2284,103793.91555555556
2285,189705.3388888889
2286,132793.18333333332
2287,432233.2
2288,295679.9
2289,318897.9766666667
2290,453922.94666666666
2291,317296.50333333336
2292,396381.87
2293,434683.76666666666
2294,394680.6433333333
2295,432414.45666666667
2296,260085.73
2297,389510.7833333333
2298,369097.32
2299,298811.7
2300,302324.1
2301,342655.30666666664
2302,218736.04444444441
2303,247552.06
2304,274696.0466666667
2305,175916.75666666665
2306,182015.20888888888
2307,188596.74666666667
2308,215721.52
2309,307767.3466666667
2310,255262.32333333333
2311,184659.58333333334
2312,170089.06
2313,179561.97333333333
2314,211568.5
2315,171925.65
2316,173342.01333333334
2317,194968.86666666667
2318,176840.98
2319,201393.89
2320,198248.51666666666
2321,236518.39333333334
2322,178741.91
2323,196704.73888888888
2324,186687.22
2325,198304.06333333332
2326,184202.49666666667
2327,205165.02333333335
2328,207804.96666666667
2329,187003.11666666667
2330,175074.06666666668
2331,318621.1666666667
2332,436535.96
2333,305041.64
2334,259887.18333333332
2335,304211.55666666664
2336,292706.3466666667
2337,208856.10666666666
2338,254483.41666666666
2339,249204.73666666666
2340,388525.45
2341,203452.31666666668
2342,248572.79333333333
2343,222527.65788359786
2344,201515.42333333334
2345,266921.04
2346,248260.09666666668
2347,202513.84666666668
2348,254967.68
2349,146839.78666666665
2350,327228.5366666667
2351,311036.2733333333
2352,256456.23666666666
2353,183510.84333333332
2354,152339.05666666667
2355,175884.62666666668
2356,150170.27333333335
2357,200339.9
2358,192805.98
2359,136953.11
2360,138565.16333333333
2361,134205.0
2362,236696.25
2363,184949.67666666667
2364,181967.62
2365,241073.74333333335
2366,220203.16333333333
2367,220203.16333333333
2368,208383.24
2369,218471.41333333333
2370,161301.88666666666
2371,167107.52666666667
2372,180051.95666666667
2373,288363.91333333333
2374,293698.94666666666
2375,270060.6566666667
2376,218053.43222222224
2377,297989.14
2378,161312.66666666666
2379,167812.63333333333
2380,185624.21666666667
2381,172769.63333333333
2382,222269.85
2383,197946.94333333333
2384,218623.74333333335
2385,176722.16666666666
2386,173741.0
2387,141822.5
2388,96811.33333333333
2389,136724.26
2390,145598.29
2391,143351.49333333335
2392,125073.01666666666
2393,181121.14666666667
2394,162504.16666666666
2395,163655.5
2396,165718.16666666666
2397,172604.77333333335
2398,129111.58
2399,60761.5
2400,91506.33333333333
2401,125574.68333333333
2402,137430.33333333334
2403,128557.87333333334
2404,158383.54666666666
2405,163210.06666666668
2406,168398.82
2407,132261.33666666667
2408,139685.58333333334
2409,143690.83333333334
2410,159047.16666666666
2411,127843.55333333333
2412,145722.86666666667
2413,134926.38
2414,132486.61
2415,126568.78
2416,135343.68
2417,157768.0
2418,133485.83333333334
2419,110978.0
2420,133721.62
2421,129048.75
2422,136088.29
2423,93591.41666666667
2424,136714.90666666668
2425,139254.72666666665
2426,114348.41666666667
2427,131555.62333333332
2428,182579.98555555556
2429,137773.51
2430,163306.33333333334
2431,116541.95
2432,139213.16666666666
2433,143207.78
2434,133636.29
2435,137821.19
2436,126963.66333333333
2437,131882.89
2438,140247.78
2439,128629.85
2440,127200.01333333334
2441,95512.0
2442,116855.08
2443,127294.79666666666
2444,132011.88333333333
2445,99212.33333333333
2446,117227.58333333333
2447,208140.93333333332
2448,131783.48
2449,125982.15
2450,126687.34111111112
2451,129603.47666666667
2452,183660.33333333334
2453,112724.5
2454,130814.21333333333
2455,111120.44666666667
2456,127664.42666666667
2457,121856.45333333334
2458,141566.16555555555
2459,119221.0
2460,127939.87111111112
2461,129109.28
2462,117908.36666666667
2463,128198.51666666666
2464,126145.46666666666
2465,163565.94666666666
2466,125724.24
2467,190634.62888888887
2468,104491.01333333334
2469,107606.16666666667
2470,131258.59333333332
2471,191281.82666666666
2472,121845.48444444443
2473,113807.16666666667
2474,92265.66666666667
2475,199738.69444444447
2476,130656.63666666667
2477,133838.05333333334
2478,153396.20666666667
2479,110358.16666666667
2480,137269.91
2481,132822.09333333332
2482,136215.69666666666
2483,134174.62
2484,127089.64
2485,139548.69666666666
2486,151752.34666666668
2487,149682.37666666668
2488,208731.65
2489,173183.63333333333
2490,152288.38
2491,96880.25
2492,184926.8
2493,148095.54
2494,136125.3
2495,99210.75
2496,194715.88
2497,157989.11
2498,139459.08
2499,91393.33333333333
2500,148811.13666666666
2501,130949.33333333333
2502,116288.66666666667
2503,92916.0
2504,152714.54666666666
2505,220275.62333333332
2506,246327.69
2507,264705.7033333333
2508,244595.51
2509,217635.05222222218
2510,244369.57333333333
2511,183181.87
2512,193801.59
2513,231731.25333333333
2514,281858.34
2515,144699.92
2516,202160.65666666668
2517,140516.14333333334
2518,151251.51
2519,225157.66
2520,214894.72666666665
2521,190445.03
2522,224610.12666666668
2523,134131.81333333332
2524,140630.81
2525,152728.38333333333
2526,131536.66666666666
2527,136225.54666666666
2528,129110.65666666666
2529,116185.54
2530,123391.18666666666
2531,205636.24666666667
2532,208726.5311111111
2533,186132.96666666667
2534,272872.19
2535,246672.74333333335
2536,230612.51
2537,289909.87666666665
2538,197633.76333333334
2539,191214.06576719577
2540,170735.77
2541,190591.62666666668
2542,154381.69
2543,148183.62333333332
2544,109608.83333333333
2545,136360.11
2546,160596.5
2547,141673.34666666668
2548,148371.64333333334
2549,153672.98333333334
2550,284795.1
2551,141033.49603174606
2552,125015.08333333333
2553,91505.0
2554,107613.8
2555,146930.66666666666
2556,107945.83333333333
2557,114849.12333333334
2558,107959.50333333333
2559,137037.97666666665
2560,162508.16666666666
2561,184654.12999999998
2562,159246.10333333333
2563,170788.69333333333
2564,175516.10333333333
2565,140972.53333333333
2566,118784.70666666667
2567,132294.30333333334
2568,189627.83333333334
2569,196812.09666666668
2570,143704.26587301586
2571,126409.75
2572,239808.56666666668
2573,205186.93666666668
2574,268488.4066666667
2575,127554.38666666667
2576,114999.15333333334
2577,128000.63
2578,112497.71666666666
2579,95235.33333333333
2580,101577.95666666667
2581,112711.75
2582,130042.53
2583,270279.58
2584,172905.49333333335
2585,154037.85
2586,206164.9177777778
2587,190307.84
2588,185030.16
2589,153403.83333333334
2590,194483.90333333332
2591,170354.32666666666
2592,222320.01666666666
2593,279946.85
2594,220109.80777777775
2595,261240.20333333334
2596,288818.45666666667
2597,185314.38
2598,219517.45333333334
2599,394415.44333333336
2600,116069.83333333333
2601,152609.68999999997
2602,89039.16666666667
2603,102064.16666666667
2604,97889.37333333334
2605,96650.66666666667
2606,152223.45
2607,175623.0
2608,161738.79333333333
2609,160755.06666666668
2610,122729.02333333333
2611,98891.66666666667
2612,145342.67
2613,140252.0
2614,157140.16666666666
2615,161766.60666666666
2616,171072.50666666665
2617,150118.61333333334
2618,173525.31333333332
2619,181211.96666666667
2620,188516.66666666666
2621,177913.43333333332
2622,176286.94333333333
2623,239341.48
2624,249220.36333333334
2625,222513.81333333332
2626,181667.44
2627,210341.97666666665
2628,455649.36666666664
2629,461228.2633333333
2630,434161.2
2631,463239.24333333335
2632,400564.2733333333
2633,366864.38333333336
2634,386718.42
2635,163453.16666666666
2636,191287.66666666666
2637,200264.8677777778
2638,229958.19333333333
2639,176675.83333333334
2640,162066.83333333334
2641,107167.66666666667
2642,185047.5684126984
2643,95478.55555555556
2644,130256.04666666666
2645,110287.11000000002
2646,92877.61111111112
2647,107988.16666666669
2648,145057.11
2649,146171.55666666667
2650,190578.41111111108
2651,150984.47666666665
2652,417997.94666666666
2653,251511.38666666666
2654,245330.73333333334
2655,370516.51
2656,392410.4266666667
2657,398496.0
2658,305734.31666666665
2659,341991.00333333336
2660,341373.16
2661,415243.92
2662,349092.93
2663,268209.71
2664,316528.18666666665
2665,369127.49666666664
2666,363253.9633333333
2667,174686.67666666667
2668,176497.60333333333
2669,177378.30333333334
2670,264173.29
2671,190835.28333333333
2672,176724.89999999997
2673,188133.5388888889
2674,181249.59444444443
2675,201565.56666666668
2676,188423.70333333334
2677,185638.77333333335
2678,196522.04
2679,329625.4066666667
2680,302123.50333333336
2681,410637.4066666667
2682,330061.04333333333
2683,489234.83666666667
2684,310541.5266666667
2685,306925.3433333333
2686,287026.1066666667
2687,291035.06333333335
2688,235227.74
2689,248260.09666666668
2690,388734.98333333334
2691,180939.45333333334
2692,191071.1
2693,211419.39
2694,165345.21666666667
2695,192625.66666666666
2696,203221.23666666666
2697,178387.32333333333
2698,188778.39333333334
2699,179908.65666666668
2700,180053.70333333334
2701,186971.83
2702,134840.06666666668
2703,135671.52666666667
2704,150657.0
2705,133894.74666666667
2706,138797.13666666666
2707,137523.22333333333
2708,135895.14666666667
2709,93374.83333333333
2710,129175.41666666667
2711,206024.58333333334
2712,331120.41
2713,186641.20111111112
2714,150874.52
2715,165153.63333333333
2716,190575.63333333333
2717,222762.18666666668
2718,268357.41333333333
2719,150683.85666666666
2720,187281.86666666667
2721,136038.66666666666
2722,155481.01333333334
2723,166758.56666666668
2724,170233.64
2725,141185.08666666667
2726,140424.63333333333
2727,170559.58666666667
2728,170160.83333333334
2729,146838.83333333334
2730,135483.33333333334
2731,147948.5
2732,132968.62333333332
2733,136037.58333333334
2734,147042.5
2735,137041.75
2736,139538.47666666665
2737,133718.91666666666
2738,131451.01666666666
2739,164963.73333333334
2740,156746.83333333334
2741,147735.17666666667
2742,157732.66666666666
2743,160013.2
2744,161533.83333333334
2745,162312.51
2746,133627.66666666666
2747,159510.40666666668
2748,136167.21666666667
2749,146275.87333333332
2750,134974.03
2751,137542.25
2752,205434.44
2753,128836.61
2754,147413.39
2755,129889.56666666667
2756,97881.16666666667
2757,83289.08333333333
2758,113803.46333333333
2759,156233.33333333334
2760,116684.66666666667
2761,155085.83333333334
2762,156483.5
2763,159133.66666666666
2764,219446.9988888889
2765,227279.56666666668
2766,114397.83333333333
2767,89200.33333333333
2768,123206.96333333333
2769,136554.08333333334
2770,179096.30333333334
2771,137618.51666666666
2772,131971.87333333332
2773,129905.06333333334
2774,121686.49666666667
2775,93516.5
2776,129504.4
2777,181358.05
2778,155608.34333333332
2779,103416.0
2780,115782.05
2781,116694.82
2782,116370.41666666667
2783,104460.58333333333
2784,120578.13333333333
2785,131706.16666666666
2786,99881.83333333333
2787,126351.1188888889
2788,95061.75
2789,157895.00666666665
2790,106439.28
2791,117466.23666666666
2792,72310.16666666667
2793,182331.56333333332
2794,92744.20666666667
2795,122046.53666666667
2796,110272.82333333333
2797,140227.34444444446
2798,99151.07333333333
2799,128017.72666666667
2800,86897.69333333333
2801,121419.21333333333
2802,136777.02666666667
2803,139655.43
2804,136935.28
2805,107420.65666666666
2806,111739.70333333334
2807,184294.03222222222
2808,146259.25
2809,155937.3
2810,154254.29666666666
2811,139554.00333333333
2812,153281.35
2813,143966.35333333333
2814,145378.50666666665
2815,95085.69666666667
2816,251624.0
2817,173123.66
2818,141195.39666666667
2819,212132.11333333337
2820,125210.5
2821,122459.71333333333
2822,163570.38
2823,146644.34
2824,188042.35333333333
2825,126381.61333333333
2826,136631.66666666666
2827,133208.83333333334
2828,181388.7
2829,171031.49
2830,212419.84
2831,203586.4
2832,183830.22666666665
2833,370987.2033333333
2834,208837.25333333333
2835,202706.02777777778
2836,197479.28555555554
2837,165038.94
2838,140707.85
2839,201301.77666666667
2840,198564.44333333333
2841,213165.3622222222
2842,224167.50333333333
2843,171449.26333333334
2844,153849.96666666667
2845,128500.30333333333
2846,212065.10666666666
